           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]      Area [mm^2]
        10.504793        8.5361023        -26.72008        7.2120328       -5.8939705       0.67742383       0.55814123       -8.9347458        -13.10708        2.2514209
        9.2409161        6.9695978        -27.62804        4.7476082       -1.3722761       0.49673077       0.84088308       -8.1086493       -9.5577774        2.2511386
        11.380077        7.3286807        -26.72008        5.6777668       -7.4667959      -0.19745871       0.71040285       -9.6106901       -14.246283        2.2514215
        9.9515432        5.9107205        -27.62804        3.6002166       -2.3701992     -0.055623561        1.2519721       -8.5494213       -10.209232        2.2511392
        12.117223        6.0322984        -26.72008        4.9054008       -6.7030683      -0.92575455        1.1180832       -9.5495405       -14.825856        2.2514207
        10.541372        4.7800949        -27.62804         2.344811       -3.0411749      -0.48156846        1.5003774       -8.1220093       -10.062523        2.2511388
        12.707282        4.6626924        -26.72008        4.6829677       -4.4227638       -1.6640937       0.86203504       -9.3465586       -15.666018         2.251421
        11.003242        3.5914454        -27.62804        1.5737144       -2.9562624      -0.84135914        1.2470169       -7.8137703       -10.413773        2.2511388
        13.143092        3.2364875        -26.72008        3.7610734       -3.5666533       -1.7544458       0.66170919       -9.6361017       -16.994081        2.2514212
        11.331549        2.3592006        -27.62804        1.1120573        -2.611392       -1.1179962       0.74944496       -7.8652563        -11.25419        2.2511388
        13.419362         1.770996        -26.72008        3.1209662       -3.1215658         -1.19946        0.6400677       -9.8513107       -18.069056        2.2514215
        11.522305        1.0983183        -27.62804       0.84859866       -2.1570492      -0.75774485       0.31944543       -7.8856516       -11.900215        2.2511393
        13.539116       0.51531458        -26.72008        2.5862031       -2.8956125      -0.36998695       0.27069929       -9.5645981        -18.12875        1.1271401
        11.584421       0.23130751        -27.62804       0.66211307       -1.8106983      -0.18871567      0.060759742       -7.6225805       -11.862063        1.1271049
        13.546945      -0.23130751        -26.72008         2.324965       -3.0520031        0.1887265      -0.06075827       -9.4574089       -18.022635        1.1271402
        11.579573      -0.40720357        -27.62804        0.7267409       -1.7810581       0.25366715      -0.13715614       -7.6890469       -11.938915        1.1271051
        13.481848       -1.2064293        -26.72008        2.7080526       -3.2716141       0.87408638      -0.45298564       -9.7612095        -18.09005        2.2514209
        11.483605       -1.4479753        -27.62804       0.93148786       -2.1759386       0.89062679      -0.45193207       -7.9858084       -11.999882        2.2511387
        13.267306       -2.6822213        -26.72008        3.3015153       -3.5570455          1.42685      -0.93757963       -9.7307749       -17.323362        2.2514216
        11.254618       -2.7024781        -27.62804        1.2458764       -2.5466352        1.0293496      -0.91062796         -7.90516       -11.258804         2.251139
        12.891716       -4.1254549        -26.72008         4.088881       -3.9763205         1.566473      -0.99810189       -9.5447397       -16.149046        2.2514209
        10.889016       -3.9241765        -27.62804        1.7625207        -2.802053       0.72076583       -1.3246944       -7.7754993        -10.29859        2.2511389
